symbol,total_pnl_rate,win_rate,profit_factor,mdd,total_trades,total_fee,avg_holding_hours,reason_counts
SAPIEN,-0.65,33.33,0.566,-2.17,3,3483.69,2.11,"{""동적익절"": 1, ""트레일링스탑"": 1, ""손절"": 1}"
SD,0.22,57.14,1.068,-3.42,7,8172.09,1.0,"{""동적익절"": 4, ""손절"": 3}"
SEI,0.75,100.0,,-0.23,1,1185.39,1.08,"{""동적익절"": 1}"
SENT,0.46,50.0,3.24,-0.87,2,2344.94,4.12,"{""동적익절"": 1, ""백테스트종료"": 1}"
SHELL,2.61,75.0,4.162,-1.1,4,4732.02,6.25,"{""손절"": 1, ""동적익절"": 3}"
SHIB,0.0,0.0,,0.0,0,0.0,0.0,{}
SIGN,0.02,100.0,,-0.52,1,1167.06,7.08,"{""백테스트종료"": 1}"
SIX,3.39,80.0,6.839,-1.01,5,5918.34,1.95,"{""손절"": 1, ""동적익절"": 4}"
SKL,2.52,75.0,5.229,-0.71,4,4729.7,4.23,"{""동적익절"": 3, ""손절"": 1}"
SKR,-0.35,50.0,0.71,-1.15,4,4657.95,2.38,"{""손절"": 2, ""동적익절"": 1, ""트레일링스탑"": 1}"
SKY,-0.91,0.0,0.0,-1.03,2,2310.52,14.71,"{""손절"": 1, ""횡보정리"": 1}"
SNT,-1.22,33.33,0.121,-1.65,3,3469.51,16.22,"{""횡보정리"": 1, ""동적익절"": 1, ""손절"": 1}"
SOL,-0.7,57.14,0.656,-2.46,7,8149.09,16.14,"{""동적익절"": 4, ""손절"": 3}"
SOLV,-3.79,50.0,0.257,-5.24,6,6904.94,16.17,"{""손절"": 2, ""트레일링스탑"": 2, ""강제청산"": 1, ""동적익절"": 1}"
SOMI,4.25,80.0,8.128,-0.76,5,5939.74,3.5,"{""동적익절"": 3, ""손절"": 1, ""트레일링스탑"": 1}"
SONIC,-0.33,33.33,0.728,-1.06,3,3491.61,2.5,"{""손절"": 2, ""동적익절"": 1}"
SOON,-1.95,42.86,0.44,-3.2,7,8117.86,33.14,"{""손절"": 3, ""강제청산"": 1, ""동적익절"": 2, ""트레일링스탑"": 1}"
SPK,-2.45,44.44,0.501,-4.4,9,10438.49,2.58,"{""손절"": 5, ""동적익절"": 3, ""트레일링스탑"": 1}"
SPURS,0.31,50.0,1.181,-2.08,4,4674.37,2.42,"{""동적익절"": 1, ""트레일링스탑"": 1, ""손절"": 2}"
STABLE,-1.13,42.86,0.586,-2.43,7,8138.41,4.21,"{""동적익절"": 2, ""손절"": 4, ""트레일링스탑"": 1}"
STAT,0.13,50.0,1.079,-1.08,6,7003.19,3.68,"{""손절"": 2, ""트레일링스탑"": 3, ""동적익절"": 1}"
STEEM,-2.17,0.0,0.0,-2.4,3,3445.63,9.03,"{""횡보정리"": 1, ""손절"": 2}"
STORJ,0.0,60.0,1.002,-1.95,5,5833.43,5.6,"{""손절"": 2, ""트레일링스탑"": 1, ""동적익절"": 2}"
STRK,1.08,71.43,1.875,-1.33,7,8193.83,3.0,"{""동적익절"": 2, ""손절"": 2, ""트레일링스탑"": 3}"
STX,0.19,100.0,,-0.45,1,1171.48,27.75,"{""동적익절"": 1}"
SUI,-0.16,50.0,0.956,-2.87,12,13996.01,5.41,"{""동적익절"": 5, ""트레일링스탑"": 1, ""손절"": 5, ""백테스트종료"": 1}"
SUNDOG,-2.12,37.5,0.531,-4.26,8,9280.1,2.15,"{""동적익절"": 3, ""손절"": 5}"
SUPER,-1.07,33.33,0.429,-1.26,3,3473.26,3.0,"{""손절"": 2, ""동적익절"": 1}"
SWAP,0.06,60.0,1.037,-2.06,5,5834.96,5.15,"{""트레일링스탑"": 1, ""손절"": 1, ""동적익절"": 2, ""백테스트종료"": 1}"
SWELL,0.13,62.5,1.054,-2.45,8,9336.65,3.18,"{""동적익절"": 3, ""손절"": 3, ""트레일링스탑"": 2}"
SXT,-0.6,0.0,0.0,-0.66,1,1151.52,2.5,"{""손절"": 1}"
TAIKO,1.65,100.0,,-0.5,2,2374.6,2.5,"{""동적익절"": 2}"
TAO,-1.19,0.0,0.0,-1.48,2,2303.49,9.33,"{""손절"": 2}"
TAVA,-3.47,16.67,0.253,-3.89,6,6912.92,1.75,"{""손절"": 5, ""동적익절"": 1}"
TDROP,0.97,63.64,1.272,-2.24,11,12857.64,5.88,"{""동적익절"": 5, ""횡보정리"": 1, ""손절"": 3, ""트레일링스탑"": 2}"
TEMCO,2.56,66.67,8.034,-0.88,3,3564.24,8.67,"{""횡보정리"": 1, ""동적익절"": 2}"
THE,2.2,66.67,3.668,-1.46,3,3555.04,1.03,"{""손절"": 1, ""트레일링스탑"": 1, ""동적익절"": 1}"
THETA,-0.62,0.0,0.0,-0.68,1,1151.15,1.25,"{""손절"": 1}"
THQ,-1.72,20.0,0.457,-2.53,5,5790.33,5.02,"{""횡보정리"": 1, ""손절"": 3, ""동적익절"": 1}"
TOKAMAK,-0.52,25.0,0.695,-2.27,4,4653.76,2.54,"{""손절"": 2, ""동적익절"": 1, ""백테스트종료"": 1}"
TON,-0.09,50.0,0.964,-3.38,8,9330.99,2.38,"{""동적익절"": 2, ""트레일링스탑"": 2, ""손절"": 4}"
TOWNS,0.18,50.0,1.311,-1.05,2,2337.89,1.54,"{""손절"": 1, ""동적익절"": 1}"
TRAC,-2.24,20.0,0.443,-4.12,5,5777.16,6.3,"{""손절"": 3, ""동적익절"": 1, ""백테스트종료"": 1}"
TREE,0.78,100.0,,-0.34,2,2352.82,5.62,"{""동적익절"": 1, ""트레일링스탑"": 1}"
TRUMP,-0.64,0.0,0.0,-0.83,2,2317.31,1.17,"{""손절"": 1, ""백테스트종료"": 1}"
TRUST,2.02,100.0,,-0.89,4,4717.28,1.85,"{""트레일링스탑"": 2, ""동적익절"": 2}"
TRX,-0.26,0.0,0.0,-0.4,2,2326.88,16.17,"{""횡보정리"": 1, ""백테스트종료"": 1}"
TURBO,3.07,85.71,5.316,-1.05,7,8243.66,5.5,"{""동적익절"": 5, ""트레일링스탑"": 1, ""손절"": 1}"
UMA,0.49,60.0,1.356,-1.23,5,5845.53,5.42,"{""동적익절"": 3, ""손절"": 2}"
UOS,-3.09,25.0,0.295,-3.65,8,9255.87,5.44,"{""손절"": 5, ""동적익절"": 1, ""트레일링스탑"": 1, ""횡보정리"": 1}"
UP,-1.33,25.0,0.369,-3.15,4,4633.27,0.9,"{""손절"": 2, ""트레일링스탑"": 1, ""동적익절"": 1}"
VIRTUAL,1.56,77.78,2.028,-2.09,9,10539.13,6.97,"{""트레일링스탑"": 3, ""동적익절"": 4, ""손절"": 2}"
VVV,-1.16,33.33,0.596,-3.0,6,6970.91,3.9,"{""동적익절"": 2, ""손절"": 4}"
WAL,8.34,100.0,,-0.21,1,1375.57,1.83,"{""동적익절"": 1}"
WAXL,-2.6,20.0,0.228,-3.46,5,5768.15,0.85,"{""손절"": 4, ""동적익절"": 1}"
WAXP,0.23,60.0,1.121,-1.68,5,5839.0,6.73,"{""동적익절"": 2, ""손절"": 2, ""트레일링스탑"": 1}"
WCT,-0.92,60.0,0.337,-1.65,5,5810.34,2.95,"{""손절"": 2, ""트레일링스탑"": 2, ""백테스트종료"": 1}"
WET,-1.4,40.0,0.445,-2.53,5,5798.37,1.43,"{""손절"": 3, ""동적익절"": 1, ""트레일링스탑"": 1}"
WIF,0.45,66.67,1.778,-0.96,3,3511.34,13.14,"{""동적익절"": 2, ""손절"": 1}"
WIKEN,0.76,60.0,1.574,-1.76,5,5852.39,1.22,"{""손절"": 2, ""동적익절"": 2, ""백테스트종료"": 1}"
WLD,0.2,60.0,1.078,-2.5,10,11671.69,4.7,"{""동적익절"": 2, ""손절"": 4, ""트레일링스탑"": 4}"
WLFI,0.71,66.67,2.21,-0.64,3,3517.82,4.14,"{""동적익절"": 2, ""손절"": 1}"
WNCG,0.2,100.0,,-0.39,1,1171.66,0.92,"{""트레일링스탑"": 1}"
XAI,0.08,50.0,1.11,-0.74,2,2335.23,3.25,"{""동적익절"": 1, ""손절"": 1}"
XAN,-0.17,50.0,0.863,-0.96,4,4662.53,1.88,"{""손절"": 2, ""트레일링스탑"": 1, ""동적익절"": 1}"
XAUT,0.0,0.0,,0.0,0,0.0,0.0,{}
XCN,0.68,66.67,2.168,-1.02,3,3517.07,8.22,"{""손절"": 1, ""동적익절"": 2}"
XEC,-1.42,0.0,0.0,-1.54,2,2297.67,1.92,"{""손절"": 2}"
XION,1.65,60.0,1.488,-1.54,10,11708.05,4.02,"{""손절"": 4, ""동적익절"": 4, ""트레일링스탑"": 2}"
XLM,-1.87,0.0,0.0,-2.04,3,3453.18,6.44,"{""손절"": 3}"
XPL,-0.81,50.0,0.351,-1.59,4,4646.36,1.85,"{""트레일링스탑"": 2, ""손절"": 2}"
XPLA,-2.35,0.0,0.0,-2.53,3,3441.06,5.69,"{""손절"": 3}"
XPR,-0.93,33.33,0.409,-1.57,3,3476.58,7.06,"{""손절"": 2, ""동적익절"": 1}"
XRP,-2.56,22.22,0.269,-3.22,9,10435.79,14.67,"{""횡보정리"": 2, ""손절"": 5, ""동적익절"": 2}"
XTER,1.11,100.0,,-0.63,2,2361.11,1.42,"{""트레일링스탑"": 1, ""동적익절"": 1}"
XVS,-6.81,57.14,0.341,-9.04,7,7995.88,1.51,"{""동적익절"": 4, ""손절"": 3}"
XYO,-0.33,50.0,0.78,-1.27,4,4658.37,7.38,"{""손절"": 2, ""동적익절"": 1, ""트레일링스탑"": 1}"
YB,0.4,50.0,1.201,-1.59,6,7010.0,1.57,"{""동적익절"": 3, ""손절"": 3}"
YFI,-0.1,0.0,0.0,-0.45,1,1164.04,30.5,"{""횡보정리"": 1}"
ZAMA,-0.12,57.14,0.935,-1.31,7,8163.78,2.25,"{""동적익절"": 1, ""손절"": 3, ""트레일링스탑"": 3}"
ZBT,-4.61,30.0,0.267,-6.59,10,11551.01,1.57,"{""동적익절"": 2, ""손절"": 7, ""트레일링스탑"": 1}"
ZETA,0.51,40.0,1.313,-1.33,5,5846.11,40.62,"{""손절"": 2, ""강제청산"": 1, ""동적익절"": 2}"
ZIL,0.26,66.67,2.99,-0.74,3,3506.56,16.11,"{""횡보정리"": 1, ""동적익절"": 1, ""트레일링스탑"": 1}"
ZK,-1.17,0.0,0.0,-1.29,2,2303.95,3.25,"{""손절"": 2}"
ZKP,0.73,100.0,,-0.71,1,1185.01,1.17,"{""동적익절"": 1}"
ZRC,3.65,50.0,2.913,-1.98,6,7091.4,6.21,"{""동적익절"": 3, ""손절"": 2, ""백테스트종료"": 1}"
ZTX,-0.74,0.0,0.0,-1.1,2,2314.69,1.46,"{""손절"": 1, ""백테스트종료"": 1}"
